# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 26 09:50:46 2025
#
# User preference: *
#
# CONSTRAINT:  where (hostname like '%kep%'
# CONSTRAINT:  and default_flag > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-547 b,Kepler-547,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.01038428900,0.00000156800,-0.00000156800,0,,,,,4.00000000,0.13000000,-0.31000000,0,0.35685610,0.01159782,-0.02765635,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4828.00,40.10,-46.81,0,0.730000,0.023000,-0.036000,0,0.780000,0.032000,-0.041000,0,0.0100,0.1610,-0.1790,0,[Fe/H],4.610000,0.018000,-0.034000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m28.46s,286.1185888,+44d20m42.74s,44.3452063,378.97200000,3.97800000,-3.89600000,14.4800000,0.0800000,-0.0800000,11.9980000,0.0160000,-0.0160000,14.2070000,0.0004340,-0.0004340,2016-05-06,2016-05,2016-05-10
Kepler-548 b,Kepler-548,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.45419433800,0.00000038300,-0.00000038300,0,,,,,11.99000000,2.19000000,-1.10000000,0,1.06967615,0.19537871,-0.09813543,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5535.00,265.27,-230.38,0,0.900000,0.164000,-0.082000,0,0.930000,0.088000,-0.067000,0,0.0000,0.1350,-0.1690,0,[Fe/H],4.500000,0.062000,-0.127000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h59m37.42s,299.9059167,+45d26m22.60s,45.4396103,751.77600000,13.01050000,-13.01050000,15.2660000,0.0800000,-0.0800000,13.0710000,0.0310000,-0.0310000,14.9844000,0.0003060,-0.0003060,2016-05-06,2016-05,2016-05-10
Kepler-549 b,Kepler-549,1,1,3,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,42.94956490000,0.00015430000,-0.00015430000,0,,,,,2.57000000,0.23000000,-0.17000000,0,0.22928004,0.02051923,-0.01516638,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5360.00,66.88,-72.90,0,0.840000,0.073000,-0.050000,0,0.880000,0.039000,-0.047000,0,-0.0300,0.1470,-0.1660,0,[Fe/H],4.540000,0.037000,-0.087000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m05.48s,283.0228527,+47d15m40.12s,47.2611431,635.14500000,7.02200000,-6.87200000,14.8050000,0.1490000,-0.1490000,12.8260000,0.0310000,-0.0310000,14.6226000,0.0002720,-0.0002720,2016-05-06,2016-05,2016-05-10
Kepler-549 c,Kepler-549,1,1,3,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,117.04049800000,0.00177700000,-0.00177700000,0,,,,,2.93000000,0.25000000,-0.59000000,0,0.26139709,0.02230351,-0.05263627,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5360.00,66.88,-72.90,0,0.840000,0.073000,-0.050000,0,0.880000,0.039000,-0.047000,0,-0.0300,0.1470,-0.1660,0,[Fe/H],4.540000,0.037000,-0.087000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m05.48s,283.0228527,+47d15m40.12s,47.2611431,635.14500000,7.02200000,-6.87200000,14.8050000,0.1490000,-0.1490000,12.8260000,0.0310000,-0.0310000,14.6226000,0.0002720,-0.0002720,2016-05-06,2016-05,2016-05-10
Kepler-549 d,Kepler-549,1,1,3,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,24.61480613000,0.00003227000,-0.00003227000,0,0.1575000000,,,0,4.20000000,0.45000000,-0.50000000,0,0.37469955,0.04014638,-0.04460709,0,,,,,,,,,,,0.000000,,,0,27.9300,8.4800,-7.5000,0,586.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5312.00,79.00,-79.00,0,0.986000,0.107000,-0.117000,0,0.859000,0.060000,-0.033000,0,0.1600,0.1500,-0.1500,0,[Fe/H],4.384000,0.137000,-0.074000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m05.48s,283.0228527,+47d15m40.12s,47.2611431,635.14500000,7.02200000,-6.87200000,14.8050000,0.1490000,-0.1490000,12.8260000,0.0310000,-0.0310000,14.6226000,0.0002720,-0.0002720,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-55 b,Kepler-55,1,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,27.94814490000,0.00024000000,-0.00024000000,0,,,,,2.43000000,,,0,0.21700000,,,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,,4362.00,,,0,0.580000,,,0,0.620000,,,0,,,,,,4.700000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m40.40s,285.1683291,+44d01m35.36s,44.0264898,578.79600000,9.60400000,-9.30000000,15.7460000,0.3550000,-0.3550000,13.2890000,0.0490000,-0.0490000,15.7813000,0.0005190,-0.0005190,2021-09-20,2013-01,2021-09-20
Kepler-55 c,Kepler-55,1,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,42.15164180000,0.00053000000,-0.00053000000,0,,,,,2.21000000,,,0,0.19700000,,,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,,4362.00,,,0,0.580000,,,0,0.620000,,,0,,,,,,4.700000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m40.40s,285.1683291,+44d01m35.36s,44.0264898,578.79600000,9.60400000,-9.30000000,15.7460000,0.3550000,-0.3550000,13.2890000,0.0490000,-0.0490000,15.7813000,0.0005190,-0.0005190,2021-09-20,2013-01,2021-09-20
Kepler-55 d,Kepler-55,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.21109900000,0.00000400000,-0.00000400000,0,0.0290000000,,,0,1.59000000,0.09000000,-0.09000000,0,0.14200000,0.00800000,-0.00800000,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4503.00,100.00,-100.00,0,0.619000,0.028000,-0.028000,0,,,,,,,,,,4.684000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m40.40s,285.1683291,+44d01m35.36s,44.0264898,578.79600000,9.60400000,-9.30000000,15.7460000,0.3550000,-0.3550000,13.2890000,0.0490000,-0.0490000,15.7813000,0.0005190,-0.0005190,2014-05-14,2014-03,2014-05-14
Kepler-55 e,Kepler-55,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.61753400000,0.00002100000,-0.00002100000,0,0.0480000000,,,0,1.55000000,0.23000000,-0.23000000,0,0.13800000,0.02100000,-0.02100000,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4503.00,100.00,-100.00,0,0.619000,0.028000,-0.028000,0,,,,,,,,,,4.684000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m40.40s,285.1683291,+44d01m35.36s,44.0264898,578.79600000,9.60400000,-9.30000000,15.7460000,0.3550000,-0.3550000,13.2890000,0.0490000,-0.0490000,15.7813000,0.0005190,-0.0005190,2014-05-14,2014-03,2014-05-14
Kepler-55 f,Kepler-55,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,10.19854500000,0.00004500000,-0.00004500000,0,0.0810000000,,,0,1.59000000,0.10000000,-0.10000000,0,0.14200000,0.00900000,-0.00900000,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4503.00,100.00,-100.00,0,0.619000,0.028000,-0.028000,0,,,,,,,,,,4.684000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m40.40s,285.1683291,+44d01m35.36s,44.0264898,578.79600000,9.60400000,-9.30000000,15.7460000,0.3550000,-0.3550000,13.2890000,0.0490000,-0.0490000,15.7813000,0.0005190,-0.0005190,2014-05-14,2014-03,2014-05-14
Kepler-550 b,Kepler-550,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.60010410900,0.00000425000,-0.00000425000,0,,,,,4.42000000,0.34000000,-0.27000000,0,0.39432599,0.03033277,-0.02408779,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5322.00,98.03,-122.84,0,0.830000,0.064000,-0.050000,0,0.870000,0.045000,-0.052000,0,-0.0200,0.1520,-0.1760,0,[Fe/H],4.550000,0.037000,-0.072000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m48.04s,297.7001786,+47d51m49.34s,47.8637046,531.94400000,4.87400000,-4.78700000,14.6260000,0.0800000,-0.0800000,12.5620000,0.0220000,-0.0220000,14.4716000,0.0003860,-0.0003860,2016-05-06,2016-05,2016-05-10
Kepler-551 b,Kepler-551,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.37646610000,0.00001298000,-0.00001298000,0,,,,,2.73000000,0.25000000,-0.15000000,0,0.24355429,0.02230351,-0.01338210,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4286.00,37.81,-34.92,0,0.630000,0.022000,-0.020000,0,0.650000,0.030000,-0.027000,0,-0.0900,0.1130,-0.0940,0,[Fe/H],4.660000,0.015000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m56.41s,285.4850450,+48d03m15.76s,48.0543774,311.17500000,2.10700000,-2.08000000,15.2780000,0.1370000,-0.1370000,12.1930000,0.0230000,-0.0230000,14.8603000,0.0004430,-0.0004430,2016-05-06,2016-05,2016-05-10
Kepler-552 b,Kepler-552,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.26341576500,0.00000289600,-0.00000289600,0,,,,,3.95000000,0.82000000,-0.57000000,0,0.35239540,0.07315550,-0.05085199,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5863.00,103.85,-100.72,0,1.040000,0.217000,-0.100000,0,1.030000,0.057000,-0.062000,0,0.0100,0.1310,-0.1710,0,[Fe/H],4.420000,0.072000,-0.158000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m59.45s,290.7476903,+48d14m31.14s,48.2419838,843.68900000,11.80350000,-11.80350000,14.4760000,0.1830000,-0.1830000,12.7800000,0.0260000,-0.0260000,14.2624000,0.0002530,-0.0002530,2016-05-06,2016-05,2016-05-10
Kepler-553 b,Kepler-553,1,1,2,Transit,2016,Kepler,Published Confirmed,0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,4.03046700000,0.00000180000,-0.00000180000,0,0.0476600000,0.0008100000,-0.0006500000,0,4.74139884,0.17934369,-0.12329879,0,0.42300000,0.01600000,-0.01100000,0,116.00736855,116.00736855,,,1,0.36500000,,,1,Mass,,,,,235.0000,16.0000,-15.0000,0,1089.00,19.00,-19.00,0,0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,,5191.00,76.00,-78.00,0,0.902000,0.026000,-0.021000,0,0.889000,0.046000,-0.036000,0,0.1520,0.0580,-0.0580,0,[Fe/H],4.480000,0.019000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m12.21s,298.5508922,+48d19m57.15s,48.3325405,728.52500000,12.57100000,-12.57100000,15.0340000,0.2290000,-0.2290000,13.0640000,0.0370000,-0.0370000,14.9567000,0.0003460,-0.0003460,2024-09-13,2024-03,2024-09-13
Kepler-553 c,Kepler-553,1,1,2,Transit,2016,Kepler,Published Confirmed,0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,328.24017000000,0.00039000000,-0.00040000000,0,0.8980000000,0.0150000000,-0.0120000000,0,11.57887706,0.35868738,-0.28022452,0,1.03300000,0.03200000,-0.02500000,0,2129.45032690,2129.45032690,139.84449908,-136.66621501,0,6.70000000,0.44000000,-0.43000000,0,Mass,0.346000,0.020000,-0.024000,0,0.5890,0.0460,-0.0420,0,251.00,4.30,-4.30,0,0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,,5191.00,76.00,-78.00,0,0.902000,0.026000,-0.021000,0,0.889000,0.046000,-0.036000,0,0.1520,0.0580,-0.0580,0,[Fe/H],4.480000,0.019000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m12.21s,298.5508922,+48d19m57.15s,48.3325405,728.52500000,12.57100000,-12.57100000,15.0340000,0.2290000,-0.2290000,13.0640000,0.0370000,-0.0370000,14.9567000,0.0003460,-0.0003460,2024-09-13,2024-03,2024-09-13
Kepler-554 b,Kepler-554,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.90220855600,0.00000041000,-0.00000041000,0,,,,,4.29000000,0.27000000,-0.21000000,0,0.38272816,0.02408779,-0.01873495,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5447.00,76.54,-66.56,0,0.920000,0.058000,-0.044000,0,0.930000,0.038000,-0.033000,0,0.1400,0.0980,-0.0950,0,[Fe/H],4.490000,0.046000,-0.061000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m37.66s,296.4068982,+51d21m29.50s,51.3581938,690.52500000,8.71200000,-8.50200000,14.4900000,0.1140000,-0.1140000,12.6150000,0.0260000,-0.0260000,14.2961000,0.0002560,-0.0002560,2016-05-06,2016-05,2016-05-10
Kepler-555 b,Kepler-555,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,16.21775407000,0.00002890000,-0.00002890000,0,,,,,2.83000000,0.56000000,-0.29000000,0,0.25247569,0.04995985,-0.02587207,0,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5894.00,117.98,-162.81,0,1.040000,0.206000,-0.104000,0,1.030000,0.070000,-0.067000,0,0.0000,0.1400,-0.1730,0,[Fe/H],4.420000,0.072000,-0.148000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m04.05s,285.5168720,+38d55m56.85s,38.9324587,973.12100000,18.27600000,-17.62600000,14.4480000,0.1030000,-0.1030000,12.6330000,0.0260000,-0.0260000,14.1610000,0.0003030,-0.0003030,2016-05-06,2016-05,2016-05-10
